campaign_name,campaign_id,adset_name,adset_id,ad_name,ad_id,kind,platform,status,accounting_mode,attribution_model,attribution_window,spend,impressions,meta_link_clicks,attributed_rev,transactions,roas,meta_3s_video_views
n:Prospecting+Remarketing_o:ASC 10% Cap Mascara_p:231124 Campaign,120201240657910716,n:Prospecting_o:ASC 10% Cap Mascara_p:231124 Ad set,120201240657920716,a:Mascara_b:TH1270-Emeline-Mascara-LLEM-A_c:ProdApp_d:I'm so glad I finally tried_e:Video_f:PDP_g:240307_h:NRTV - Previous Top Performer,120209257193760716,_,fb,Paused,Accrual performance,Last non-direct touch,1,1743.49,56425.0,760.0,136.07,4.0,0.0780446116696969,16106.0
n:Prospecting+Remarketing_o:ASC 10% Cap Mascara_p:231124 Campaign,120201240657910716,n:Prospecting_o:ASC 10% Cap Mascara_p:231124 Ad set,120201240657920716,a:Mascara_b:TH1527-Clare-ViralMascaraLLEM-BCA-A_c:ProdApp_d:_e:Video_f:PDP_g:250123_h:NRTV,120215355813920716,_,fb,Paused,Accrual performance,Last non-direct touch,1,452.69999999999993,28134.0,141.0,308.23999999999995,6.0,0.6808924232383476,5812.0
n:Prospecting+Remarketing_o:ASC 10% Cap Mascara_p:231124 Campaign,120201240657910716,n:Prospecting_o:ASC 10% Cap Mascara_p:231124 Ad set,120201240657920716,a:Mascara_b:TH1580-Alexis-ClumpMascaraLLEM-B_c:ProdApp_d:_e:Video_f:PDP_g:250409_h:NRTV,120222483642970716,_,fb,Paused,Accrual performance,Last non-direct touch,1,57.45,2952.0,57.0,0.0,0.0,0.0,909.0
n:Prospecting+Remarketing_o:ASC 10% Cap Mascara_p:231124 Campaign,120201240657910716,n:Prospecting_o:ASC 10% Cap Mascara_p:231124 Ad set,120201240657920716,a:Mascara_b:TH533.10O-MultiUGC-Mascara-LLEM-C_c:ProdApp_d:I'm so glad I finally tried_e:Video_f:PDP_g:240319_h:NRTV - Previous Top Performer,120209257884720716,_,fb,Paused,Accrual performance,Last non-direct touch,1,0.0,0.0,,0.0,0.0,,
n:Prospecting+Remarketing_o:ASC 10% Cap Mascara_p:231124 Campaign,120201240657910716,n:Prospecting_o:ASC 10% Cap Mascara_p:231124 Ad set,120201240657920716,a:Mascara_b:TH533.10O-MultiUGC-Mascara-LLEM-C_c:ProdApp_d:I'm so glad I finally tried_e:Video_f:PDP_g:240319_h:NRTV-Ageless Beauty Tips - Previous Top Performer,120211162933990716,_,fb,Active,Accrual performance,Last non-direct touch,1,2067.8300000000004,82860.0,1388.0,721.34,15.0,0.3488391212043542,30768.0
n:Prospecting+Remarketing_o:ASC 10% Cap Mascara_p:231124 Campaign,120201240657910716,n:Prospecting_o:ASC 10% Cap Mascara_p:231124 Ad set,120201240657920716,a:Mascara_b:TH533.12O-MultiUGC-LLEMMascara-B_c:ProdApp_d:I'm so glad I finally tried_e:Video_f:PDP_g:240917_h:NRTV,120212114122770716,_,fb,Active,Accrual performance,Last non-direct touch,1,3434.23,193332.0,1318.0,1980.98,39.0,0.57683381718755,49478.0
n:Prospecting+Remarketing_o:ASC 10% Cap Mascara_p:231124 Campaign,120201240657910716,n:Prospecting_o:ASC 10% Cap Mascara_p:231124 Ad set,120201240657920716,"a:Mascara_b:TH593-TH565Refresh-Suzana-Mascara-CommentBox-UGC-DEI-B_c:ProdApp_d:""I'm in shock""_e:Video_f:PDP_g:021622_h:NRTV-Core",120210534044490716,_,fb,Active,Accrual performance,Last non-direct touch,1,2143.320001,110011.0,758.0,749.47,18.0,0.3496771362420557,20887.0
n:Prospecting+Remarketing_o:ASC 10% Cap Mascara_p:231124 Campaign,120201240657910716,n:Prospecting_o:ASC 10% Cap Mascara_p:231124 Ad set,120201240657920716,a:MultiProd_b:MRusso-MultiProd-Webscroll-4x5-MatureEvergreen-V1_c:Webscroll_d:_e:Video_f:BestSellers_g:250221,120217034327200716,_,fb,Active,Accrual performance,Last non-direct touch,1,663.849997,24688.0,347.0,170.85000000000002,3.0,0.2573623571169497,6011.0
n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-5/26 Memorial Day GWP + Free Shipping Promo_p:250524,120226406609270716,n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-26 Memorial Day GWP + Free Shipping Promo_p:250524 Ad set,120226406609250716,a:MultiProd_b:MultiModel-MutliProd-BRoll-4X5-GWP-V1-US_c:ProdApp_d:MemorialDayPromo_e:Video_f:MakeupBestSellers_g:250524,120226540808060716,_,fb,Active,Accrual performance,Last non-direct touch,1,0.0,0.0,0.0,0.0,0.0,,0.0
n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-5/26 Memorial Day GWP + Free Shipping Promo_p:250524,120226406609270716,n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-26 Memorial Day GWP + Free Shipping Promo_p:250524 Ad set,120226406609250716,a:MultiProd_b:NoModel-Multi.Products-ProdShot-4x5-GWPHistoricWinnerUSv2_c:ProdAnimation_d:MemorialDayPromo_e:Static_f:MakeupBestSellers_g:250524,120226531721270716,_,fb,Active,Accrual performance,Last non-direct touch,1,0.0,0.0,0.0,0.0,0.0,,0.0
n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-5/26 Memorial Day GWP + Free Shipping Promo_p:250524,120226406609270716,n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-26 Memorial Day GWP + Free Shipping Promo_p:250524 Ad set,120226406609250716,a:MultiProd_b:NoModel-Multi.Products-ProdShot-4x5-NewAhoyInspiredFreeShippingUS_c:ProdShot_d:MemorialDayPromo_e:Static_f:MakeupBestSellers_g:250524,120226531721280716,_,fb,Active,Accrual performance,Last non-direct touch,1,,,0.0,,,,0.0
n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-5/26 Memorial Day GWP + Free Shipping Promo_p:250524,120226406609270716,n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-26 Memorial Day GWP + Free Shipping Promo_p:250524 Ad set,120226406609250716,a:MultiProd_b:NoModel-Multi.Products-ProdShot-4x5-NewAhoyInspiredUS_c:ProdShot_d:MemorialDayPromo_e:Static_f:MakeupBestSellers_g:250524,120226531721290716,_,fb,Active,Accrual performance,Last non-direct touch,1,,,0.0,,,,0.0
n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-5/26 Memorial Day GWP + Free Shipping Promo_p:250524,120226406609270716,n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-26 Memorial Day GWP + Free Shipping Promo_p:250524 Ad set,120226406609250716,a:MultiProd_b:NoModel-MultiProd-1x1-PSA-FreeShippingPromo-US-Prospecting_c:ProdShot_d:MemorialDayPromo_e:Static_f:MakeupBestSellers_g:250524,120226428899120716,_,fb,Active,Accrual performance,Last non-direct touch,1,,,0.0,,,,0.0
n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-5/26 Memorial Day GWP + Free Shipping Promo_p:250524,120226406609270716,n:Prospecting+Remarketing_o:ASC 20% Cap 5/24-26 Memorial Day GWP + Free Shipping Promo_p:250524 Ad set,120226406609250716,a:MultiProd_b:NoModel-MultiProd-Animation-4x5-US_c:ProdAnimation_d:MemorialDayPromo_e:GIF_f:MakeupBestSellers_g:250524,120226531721250716,_,fb,Active,Accrual performance,Last non-direct touch,1,,,0.0,,,,0.0
